"","linea","estacion","direccion","ubicacion","tipo"
"350","12","NOPALERA","DIRECCIÓN TLÁHUAC","PASILLO","ESCALERA ELECTROMECANICA"
"351","12","NOPALERA","DIRECCIÓN TLÁHUAC","PASILLO","ESCALERA ELECTROMECANICA"
"352","12","OLIVOS","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"353","12","OLIVOS","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"354","12","OLIVOS","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"355","12","OLIVOS","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"356","12","TEZONCO","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"357","12","TEZONCO","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"358","12","TEZONCO","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"359","12","PERIFERICO","DIRECCIÓN MIXCOAC","SALIDA DESPUES DE TORNIQUETES","ESCALERA ELECTROMECANICA"
"360","12","PERIFERICO","DIRECCIÓN MIXCOAC","SALIDA DESPUES DE TORNIQUETES","ESCALERA ELECTROMECANICA"
"361","12","PERIFERICO","DIRECCIÓN TLÁHUAC","SALIDA","ESCALERA ELECTROMECANICA"
"362","12","PERIFERICO","DIRECCIÓN TLÁHUAC","SALIDA","ESCALERA ELECTROMECANICA"
"363","12","PERIFERICO","MEZZANINE","ANDEN CENTRAL","ESCALERA ELECTROMECANICA"
"364","12","PERIFERICO","MEZZANINE","ANDEN CENTRAL","ESCALERA ELECTROMECANICA"
"365","12","PERIFERICO","MEZZANINE","ANDEN CENTRAL","ESCALERA ELECTROMECANICA"
"366","12","PERIFERICO","MEZZANINE","ANDEN CENTRAL","ESCALERA ELECTROMECANICA"
"367","12","CALLE 11","DIRECCIÓN MIXCOAC","SALIDA","ESCALERA ELECTROMECANICA"
"368","12","CALLE 11","DIRECCIÓN MIXCOAC","SALIDA","ESCALERA ELECTROMECANICA"
"369","12","CALLE 11","DIRECCIÓN TLÁHUAC","SALIDA","ESCALERA ELECTROMECANICA"
"370","12","LOMAS ESTRELLA","DIRECCIÓN MIXCOAC","SALIDA","ESCALERA ELECTROMECANICA"
"371","12","LOMAS ESTRELLA","DIRECCIÓN MIXCOAC","SALIDA","ESCALERA ELECTROMECANICA"
"372","12","LOMAS ESTRELLA","DIRECCIÓN TLÁHUAC","SALIDA","ESCALERA ELECTROMECANICA"
"373","12","LOMAS ESTRELLA","DIRECCIÓN TLÁHUAC","SALIDA","ESCALERA ELECTROMECANICA"
"374","12","SAN ANDRES TOMATLAN","DIRECCIÓN MIXCOAC","SALIDA","ESCALERA ELECTROMECANICA"
"375","12","SAN ANDRES TOMATLAN","DIRECCIÓN MIXCOAC","SALIDA","ESCALERA ELECTROMECANICA"
"376","12","SAN ANDRES TOMATLAN","DIRECCIÓN TLÁHUAC","SALIDA","ESCALERA ELECTROMECANICA"
"377","12","SAN ANDRES TOMATLAN","DIRECCIÓN TLÁHUAC","SALIDA","ESCALERA ELECTROMECANICA"
"378","12","CULHUACAN","DIRECCIÓN MIXCOAC","MEZAZINE","ESCALERA ELECTROMECANICA"
"379","12","CULHUACAN","DIRECCIÓN MIXCOAC","MEZAZINE","ESCALERA ELECTROMECANICA"
"380","12","CULHUACAN","DIRECCIÓN TLÁHUAC","MEZAZINE","ESCALERA ELECTROMECANICA"
"381","12","CULHUACAN","DIRECCIÓN TLÁHUAC","MEZAZINE","ESCALERA ELECTROMECANICA"
"382","12","ATLALILCO","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"383","12","ATLALILCO","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"384","12","ATLALILCO","DIRECCIÓN TLÁHUAC","PASILLO COREESPONDENCIA L-8 A L-12","ESCALERA ELECTROMECANICA"
"385","12","ATLALILCO","DIRECCIÓN TLÁHUAC","PASILLO COREESPONDENCIA L-8 A L-13","ESCALERA ELECTROMECANICA"
"386","12","ATLALILCO","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"387","12","ATLALILCO","PASILLO DE CORRESPONDENCIA","PASILLO DE CORRESPONDENCIA","ESCALERA ELECTROMECANICA"
"388","12","ATLALILCO","PASILLO DE CORRESPONDENCIA","PASILLO DE CORRESPONDENCIA","ESCALERA ELECTROMECANICA"
"389","12","MEXICALTZINGO","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"390","12","MEXICALTZINGO","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"391","12","MEXICALTZINGO","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"392","12","MEXICALTZINGO","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"393","12","MEXICALTZINGO","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"394","12","MEXICALTZINGO","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"395","12","ERMITA","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"396","12","ERMITA","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"397","12","ERMITA","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"398","12","ERMITA","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"399","12","ERMITA","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"400","12","ERMITA","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"401","12","ERMITA","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"402","12","ERMITA","PASILLO DE CORRESPONDENCIA","PASILLO DE CORRESPONDENCIA L-12 A L-2","ESCALERA ELECTROMECANICA"
"403","12","ERMITA","PASILLO DE CORRESPONDENCIA","MEZAZINE","ESCALERA ELECTROMECANICA"
"404","12","ERMITA","PASILLO DE CORRESPONDENCIA","MEZAZINE","ESCALERA ELECTROMECANICA"
"405","12","EJE CENTRAL","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"406","12","EJE CENTRAL","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"407","12","EJE CENTRAL","DIRECCIÓN MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"408","12","EJE CENTRAL","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"409","12","EJE CENTRAL","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"410","12","EJE CENTRAL","DIRECCIÓN TLÁHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"411","12","PARQUE DE LOS VENADOS","DIRECCIÓN MIXCOAC","MEZAZINE","ESCALERA ELECTROMECANICA"
"412","12","PARQUE DE LOS VENADOS","DIRECCIÓN MIXCOAC","MEZAZINE","ESCALERA ELECTROMECANICA"
"413","12","PARQUE DE LOS VENADOS","DIRECCIÓN MIXCOAC","MEZAZINE","ESCALERA ELECTROMECANICA"
"414","12","PARQUE DE LOS VENADOS","DIRECCIÓN TLÁHUAC","MEZAZINE","ESCALERA ELECTROMECANICA"
"415","12","PARQUE DE LOS VENADOS","DIRECCIÓN TLÁHUAC","MEZAZINE","ESCALERA ELECTROMECANICA"
"416","12","PARQUE DE LOS VENADOS","DIRECCIÓN TLÁHUAC","MEZAZINE","ESCALERA ELECTROMECANICA"
"417","12","TLAHUAC","MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"418","12","TLAHUAC","MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"419","12","TLAHUAC","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"420","12","TLAHUAC","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"421","12","TLALTENCO","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"422","12","TLALTENCO","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"423","12","TLALTENCO","TLAHUAC","MEZAZINE","ESCALERA ELECTROMECANICA"
"424","12","ZAPOTITLÁN","MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"425","12","ZAPOTITLÁN","MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"426","12","ZAPOTITLÁN","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"427","12","ZAPOTITLÁN","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"428","12","ZAPATA","MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"429","12","ZAPATA","MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"430","12","ZAPATA","MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"431","12","ZAPATA","SALIDA","MEZAZINE","ESCALERA ELECTROMECANICA"
"432","12","ZAPATA","SALIDA","MEZAZINE","ESCALERA ELECTROMECANICA"
"433","12","ZAPATA","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"434","12","ZAPATA","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"435","12","ZAPATA","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"436","12","HOSPITAL 20 DE NOVIEMBRE","MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"437","12","HOSPITAL 20 DE NOVIEMBRE","SALIDA","MEZAZINE","ESCALERA ELECTROMECANICA"
"438","12","HOSPITAL 20 DE NOVIEMBRE","MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"439","12","HOSPITAL 20 DE NOVIEMBRE","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"440","12","HOSPITAL 20 DE NOVIEMBRE","SALIDA","MEZAZINE","ESCALERA ELECTROMECANICA"
"441","12","HOSPITAL 20 DE NOVIEMBRE","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"442","12","INSURGENTES SUR","MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"443","12","INSURGENTES SUR","MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"444","12","INSURGENTES SUR","MIXCOAC","ANDEN","ESCALERA ELECTROMECANICA"
"445","12","INSURGENTES SUR","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"446","12","INSURGENTES SUR","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"447","12","INSURGENTES SUR","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"448","12","MIXCOAC","TERMINAL","ANDEN","ESCALERA ELECTROMECANICA"
"449","12","MIXCOAC","TERMINAL","ANDEN","ESCALERA ELECTROMECANICA"
"450","12","MIXCOAC","TERMINAL","ANDEN","ESCALERA ELECTROMECANICA"
"451","12","MIXCOAC","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"452","12","MIXCOAC","TLAHUAC","MEZAZINE","ESCALERA ELECTROMECANICA"
"453","12","MIXCOAC","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"454","12","MIXCOAC","TLAHUAC","ANDEN","ESCALERA ELECTROMECANICA"
"455","12","MIXCOAC","CORRESPONDENCIA PASILLO LÍNEA 12-7","CORRESPONDENCIA PASILLO LÍNEA 12-8","ESCALERA ELECTROMECANICA"
"456","12","MIXCOAC","CORRESPONDENCIA PASILLO LÍNEA 12-7","CORRESPONDENCIA PASILLO LÍNEA 12-8","ESCALERA ELECTROMECANICA"
"457","B","GUERRERO","CIUDAD AZTECA","ANDEN","ESCALERA ELECTROMECANICA"
"458","B","GUERRERO","CIUDAD AZTECA","ANDEN","ESCALERA ELECTROMECANICA"
"459","B","GUERRERO","BUENAVISTA","ANDEN","ESCALERA ELECTROMECANICA"
"460","B","GUERRERO","BUENAVISTA","ANDEN","ESCALERA ELECTROMECANICA"
"461","B","GARIBALDI","PASILLO DE CORRESPONDENCIA","PASILLO DE CORRESPONDECIA L-8 Y L-B","ESCALERA ELECTROMECANICA"
"462","B","GARIBALDI","PASILLO DE CORRESPONDENCIA","PASILLO DE CORRESPONDECIA L-8 Y L-B","ESCALERA ELECTROMECANICA"
"463","B","MORELOS","CUIDAD AZTECA","ANDEN","ESCALERA ELECTROMECANICA"
"464","B","MORELOS","BUENAVISTA","ANDEN","ESCALERA ELECTROMECANICA"
"465","B","SAN LAZARO","BUENAVISTA","ANDEN","ESCALERA ELECTROMECANICA"
"466","B","SAN LAZARO","CUIDAD AZTECA","ANDEN","ESCALERA ELECTROMECANICA"
"467","B","SAN LAZARO","CUIDAD AZTECA","PASILLO DE CORRESPONDENCIA L-1 L-2B","ESCALERA ELECTROMECANICA"
